timestamp,event_type,host,user,src_ip,dst_ip,dst_port,status,bytes_out,is_attack,attack_type
2026-06-03T03:35:06,network,host-17,,10.0.0.89,185.220.40.56,22,success,42870,0,
2026-06-03T03:35:28,network,host-09,,10.0.0.151,185.220.21.219,53,success,24036,0,
2026-06-03T03:35:48,network,host-05,,10.0.0.38,185.220.151.72,445,success,31014,0,
2026-06-03T03:36:04.012709,network,host-09,,10.0.0.181,185.220.2.195,443,success,579,1,c2_beacon
2026-06-03T03:36:52,network,host-17,,10.0.0.179,185.220.87.27,443,success,7336,0,
2026-06-03T03:36:55,network,host-03,,10.0.0.43,185.220.246.196,443,success,33572,0,
2026-06-03T03:37:50,network,host-02,,10.0.0.249,185.220.164.29,3389,success,7980,0,
2026-06-03T03:37:50,network,host-18,,10.0.0.201,185.220.151.72,3389,success,5760,0,
2026-06-03T03:37:53,network,host-03,,10.0.0.235,185.220.213.161,443,success,24722,0,
2026-06-03T03:38:44,network,host-08,,10.0.0.64,185.220.246.196,80,success,7089,0,
2026-06-03T03:40:29,network,host-02,,10.0.0.171,185.220.159.227,22,success,35918,0,
2026-06-03T03:40:47.692923,network,host-09,,10.0.0.243,185.220.2.195,443,success,540,1,c2_beacon
2026-06-03T03:43:05,login,host-19,user06,10.0.0.23,,,success,0,0,
2026-06-03T03:43:32,network,host-20,,10.0.0.75,185.220.60.222,22,success,16398,0,
2026-06-03T03:43:43,network,host-20,,10.0.0.18,185.220.174.190,3389,success,3663,0,
2026-06-03T03:44:15,network,host-07,,10.0.0.161,185.220.163.214,22,success,24644,0,
2026-06-03T03:45:24,network,host-05,,10.0.0.29,185.220.155.68,3389,success,11666,0,
2026-06-03T03:45:52,network,host-04,,10.0.0.178,185.220.51.184,3389,success,43312,0,
2026-06-03T03:45:57.953479,network,host-09,,10.0.0.3,185.220.2.195,443,success,543,1,c2_beacon
2026-06-03T03:46:10,network,host-05,,10.0.0.3,185.220.229.140,445,success,603,0,
2026-06-03T03:46:14,network,host-19,,10.0.0.250,185.220.148.50,22,success,46011,0,
2026-06-03T03:47:11,network,host-15,,10.0.0.10,185.220.87.27,53,success,16984,0,
2026-06-03T03:47:45,network,host-04,,10.0.0.108,185.220.142.76,445,success,5031,0,
2026-06-03T03:47:46,login,host-14,user03,10.0.0.224,,,success,0,0,
2026-06-03T03:48:34,network,host-07,,10.0.0.29,185.220.250.237,22,success,38198,0,
2026-06-03T03:51:07.002717,network,host-09,,10.0.0.41,185.220.2.195,443,success,574,1,c2_beacon
2026-06-03T03:51:10,network,host-02,,10.0.0.60,185.220.187.118,443,success,33805,0,
2026-06-03T03:51:53,network,host-02,,10.0.0.203,185.220.189.27,80,success,20150,0,
2026-06-03T03:52:05,network,host-08,,10.0.0.53,185.220.25.92,3389,success,47787,0,
2026-06-03T03:52:21,network,host-08,,10.0.0.186,185.220.8.24,80,success,20971,0,
2026-06-03T03:53:00,login,host-08,user22,10.0.0.107,,,success,0,0,
2026-06-03T03:53:53,network,host-09,,10.0.0.63,185.220.75.253,443,success,21624,0,
2026-06-03T03:55:07,network,host-19,,10.0.0.141,185.220.167.180,445,success,24245,0,
2026-06-03T03:55:53.701635,network,host-09,,10.0.0.252,185.220.2.195,443,success,511,1,c2_beacon
2026-06-03T03:57:22,network,host-01,,10.0.0.251,185.220.7.144,443,success,44004,0,
2026-06-03T03:58:27,network,host-02,,10.0.0.74,185.220.140.108,3389,success,32329,0,
2026-06-03T04:00:33,login,host-11,user08,10.0.0.94,,,success,0,0,
2026-06-03T04:00:35,network,host-20,,10.0.0.172,185.220.213.161,22,success,2390,0,
2026-06-03T04:00:51.639153,network,host-09,,10.0.0.200,185.220.2.195,443,success,272,1,c2_beacon
2026-06-03T04:02:13,network,host-18,,10.0.0.227,185.220.164.29,3389,success,31515,0,
2026-06-03T04:04:25,network,host-08,,10.0.0.214,185.220.94.42,22,success,35734,0,
2026-06-03T04:04:57,network,host-15,,10.0.0.32,185.220.159.227,22,success,46527,0,
2026-06-03T04:05:08,network,host-20,,10.0.0.127,185.220.94.42,445,success,6928,0,
2026-06-03T04:05:52.458228,network,host-09,,10.0.0.121,185.220.2.195,443,success,446,1,c2_beacon
2026-06-03T04:05:54,network,host-07,,10.0.0.160,185.220.23.152,445,success,28079,0,
2026-06-03T04:06:16,network,host-01,,10.0.0.3,185.220.88.72,53,success,45404,0,
2026-06-03T04:08:19,network,host-16,,10.0.0.245,185.220.213.161,53,success,25773,0,
2026-06-03T04:08:41,login,host-14,user19,10.0.0.38,,,failed,0,0,
2026-06-03T04:09:04,network,host-10,,10.0.0.70,185.220.142.76,3389,success,38322,0,
2026-06-03T04:10:05,network,host-07,,10.0.0.117,185.220.59.198,80,success,8869,0,
2026-06-03T04:10:50,network,host-14,,10.0.0.153,185.220.189.27,3389,success,24794,0,
2026-06-03T04:11:08.997765,network,host-09,,10.0.0.109,185.220.2.195,443,success,451,1,c2_beacon
2026-06-03T04:11:53,network,host-18,,10.0.0.118,185.220.87.27,3389,success,30960,0,
2026-06-03T04:13:26,network,host-09,,10.0.0.135,185.220.88.72,80,success,22266,0,
2026-06-03T04:14:04,network,host-07,,10.0.0.119,185.220.155.68,3389,success,43654,0,
2026-06-03T04:15:58.420487,network,host-09,,10.0.0.238,185.220.2.195,443,success,338,1,c2_beacon
2026-06-03T04:16:09,network,host-02,,10.0.0.253,185.220.181.18,80,success,29140,0,
2026-06-03T04:17:35,network,host-18,,10.0.0.34,185.220.51.184,3389,success,32496,0,
2026-06-03T04:18:13,network,host-01,,10.0.0.54,185.220.213.161,3389,success,21563,0,
2026-06-03T04:19:41,network,host-10,,10.0.0.161,185.220.8.24,22,success,39443,0,
2026-06-03T04:19:42,login,host-01,user07,10.0.0.22,,,success,0,0,
2026-06-03T04:21:09.452474,network,host-09,,10.0.0.101,185.220.2.195,443,success,479,1,c2_beacon
2026-06-03T04:22:49,network,host-01,,10.0.0.80,185.220.181.18,443,success,21137,0,
2026-06-03T04:23:54,network,host-09,,10.0.0.152,185.220.217.89,3389,success,27609,0,
2026-06-03T04:24:08,network,host-07,,10.0.0.232,185.220.24.98,53,success,26507,0,
2026-06-03T04:24:28,network,host-10,,10.0.0.113,185.220.163.214,22,success,722,0,
2026-06-03T04:25:54.804474,network,host-09,,10.0.0.214,185.220.2.195,443,success,295,1,c2_beacon
2026-06-03T04:26:34,network,host-18,,10.0.0.84,185.220.164.29,53,success,5201,0,
2026-06-03T04:26:53,network,host-05,,10.0.0.89,185.220.142.76,443,success,32100,0,
2026-06-03T04:30:53.654867,network,host-09,,10.0.0.249,185.220.2.195,443,success,590,1,c2_beacon
2026-06-03T04:32:12,network,host-20,,10.0.0.98,185.220.159.227,443,success,38286,0,
2026-06-03T04:33:13,login,host-01,user29,10.0.0.99,,,success,0,0,
2026-06-03T04:33:59,network,host-15,,10.0.0.231,185.220.21.219,443,success,42588,0,
2026-06-03T04:34:33,login,host-11,svc_web,10.0.0.158,,,failed,0,0,
2026-06-03T04:34:46,network,host-17,,10.0.0.96,185.220.2.195,3389,success,7479,0,
2026-06-03T04:34:58,network,host-20,,10.0.0.206,185.220.51.184,22,success,40530,0,
2026-06-03T04:35:46,network,host-07,,10.0.0.79,185.220.138.32,3389,success,20056,0,
2026-06-03T04:35:54.044909,network,host-09,,10.0.0.74,185.220.2.195,443,success,279,1,c2_beacon
2026-06-03T04:36:56,network,host-15,,10.0.0.239,185.220.72.117,3389,success,36226,0,
2026-06-03T04:37:04,network,host-13,,10.0.0.16,185.220.217.89,22,success,29101,0,
2026-06-03T04:39:13,network,host-12,,10.0.0.249,185.220.88.72,53,success,45253,0,
2026-06-03T04:39:40,network,host-07,,10.0.0.22,185.220.97.21,443,success,46360,0,
2026-06-03T04:39:56,network,host-12,,10.0.0.228,185.220.187.118,3389,success,30057,0,
2026-06-03T04:40:12,network,host-16,,10.0.0.169,185.220.246.196,443,success,571,0,
2026-06-03T04:40:45,login,host-15,user23,10.0.0.97,,,success,0,0,
2026-06-03T04:40:52,network,host-10,,10.0.0.124,185.220.163.214,80,success,4791,0,
2026-06-03T04:40:57.045690,network,host-09,,10.0.0.252,185.220.2.195,443,success,487,1,c2_beacon
2026-06-03T04:41:34,network,host-05,,10.0.0.111,185.220.130.155,443,success,45725,0,
2026-06-03T04:43:32,network,host-15,,10.0.0.151,185.220.7.144,53,success,39033,0,
2026-06-03T04:45:02,network,host-20,,10.0.0.165,185.220.109.9,3389,success,35120,0,
2026-06-03T04:45:40,network,host-17,,10.0.0.243,185.220.7.190,53,success,22241,0,
2026-06-03T04:45:49,network,host-14,,10.0.0.193,185.220.7.190,22,success,4402,0,
2026-06-03T04:46:01.503759,network,host-09,,10.0.0.250,185.220.2.195,443,success,481,1,c2_beacon
2026-06-03T04:48:45,network,host-12,,10.0.0.101,185.220.51.184,3389,success,17430,0,
2026-06-03T04:49:30,network,host-12,,10.0.0.199,185.220.207.12,22,success,934,0,
2026-06-03T04:50:00,network,host-18,,10.0.0.175,185.220.159.227,53,success,18983,0,
2026-06-03T04:51:04.475896,network,host-09,,10.0.0.229,185.220.2.195,443,success,449,1,c2_beacon
2026-06-03T04:51:42,network,host-18,,10.0.0.177,185.220.140.108,22,success,44556,0,
2026-06-03T04:52:26,login,host-05,user18,10.0.0.217,,,failed,0,0,
2026-06-03T04:52:47,network,host-19,,10.0.0.58,10.0.0.9,3389,success,44426,0,
2026-06-03T04:54:42,network,host-01,,10.0.0.107,185.220.7.144,443,success,43624,0,
2026-06-03T04:55:30,network,host-10,,10.0.0.23,185.220.71.63,53,success,31493,0,
2026-06-03T04:55:36,network,host-15,,10.0.0.65,185.220.142.76,443,success,21412,0,
2026-06-03T04:55:57.591383,network,host-09,,10.0.0.123,185.220.2.195,443,success,524,1,c2_beacon
2026-06-03T04:59:45,network,host-07,,10.0.0.185,185.220.246.196,22,success,18589,0,
2026-06-03T05:00:07,network,host-14,,10.0.0.136,185.220.40.56,80,success,32301,0,
2026-06-03T05:00:13,network,host-09,,10.0.0.17,185.220.56.60,53,success,7439,0,
2026-06-03T05:01:09.447617,network,host-09,,10.0.0.113,185.220.2.195,443,success,376,1,c2_beacon
2026-06-03T05:01:52,network,host-03,,10.0.0.253,185.220.163.214,53,success,31693,0,
2026-06-03T05:02:41,login,host-03,user19,10.0.0.115,,,success,0,0,
2026-06-03T05:04:44,network,host-14,,10.0.0.169,185.220.221.93,445,success,3680,0,
2026-06-03T05:05:03,login,host-15,user25,10.0.0.103,,,success,0,0,
2026-06-03T05:05:59.711732,network,host-09,,10.0.0.175,185.220.2.195,443,success,583,1,c2_beacon
2026-06-03T05:06:29,login,host-03,user08,10.0.0.249,,,success,0,0,
2026-06-03T05:07:29,network,host-16,,10.0.0.133,185.220.88.72,445,success,36264,0,
2026-06-03T05:07:55,network,host-01,,10.0.0.65,185.220.75.253,53,success,35988,0,
2026-06-03T05:08:15,network,host-20,,10.0.0.47,185.220.71.63,80,success,32941,0,
2026-06-03T05:10:17,network,host-03,,10.0.0.84,185.220.72.117,80,success,27145,0,
2026-06-03T05:10:31,login,host-17,user27,10.0.0.201,,,success,0,0,
2026-06-03T05:11:44,network,host-19,,10.0.0.244,185.220.21.219,443,success,34298,0,
2026-06-03T05:13:17,network,host-02,,10.0.0.243,185.220.59.198,445,success,42786,0,
2026-06-03T05:14:44,network,host-04,,10.0.0.96,185.220.59.198,53,success,35848,0,
2026-06-03T05:14:54,network,host-06,,10.0.0.76,185.220.57.115,53,success,42815,0,
2026-06-03T05:15:03,network,host-03,,10.0.0.167,185.220.164.29,443,success,22934,0,
2026-06-03T05:15:52,network,host-02,,10.0.0.217,185.220.148.50,443,success,4535,0,
2026-06-03T05:16:06,network,host-12,,10.0.0.8,185.220.2.195,443,success,34995,0,
2026-06-03T05:17:10,network,host-13,,10.0.0.20,185.220.207.12,80,success,14759,0,
2026-06-03T05:20:20,network,host-05,,10.0.0.71,185.220.87.27,53,success,31867,0,
2026-06-03T05:20:49,network,host-03,,10.0.0.218,185.220.187.118,22,success,28332,0,
2026-06-03T05:21:05,network,host-02,,10.0.0.251,185.220.8.24,445,success,26576,0,
2026-06-03T05:27:04,network,host-10,,10.0.0.72,185.220.87.27,80,success,18479,0,
2026-06-03T05:29:18,network,host-04,,10.0.0.94,185.220.26.98,80,success,18128,0,
2026-06-03T05:30:05,network,host-05,,10.0.0.156,185.220.250.237,22,success,23409,0,
2026-06-03T05:30:40,network,host-11,,10.0.0.213,185.220.246.196,80,success,545,0,
2026-06-03T05:31:31,network,host-10,,10.0.0.219,185.220.148.50,22,success,36008,0,
2026-06-03T05:32:34,network,host-14,,10.0.0.125,185.220.12.170,3389,success,8006,0,
2026-06-03T05:32:47,network,host-06,,10.0.0.241,185.220.208.223,443,success,44701,0,
2026-06-03T05:34:36,network,host-16,,10.0.0.125,185.220.229.140,22,success,15064,0,
2026-06-03T05:36:09,network,host-07,,10.0.0.133,185.220.24.98,80,success,11861,0,
2026-06-03T05:36:11,login,host-03,user03,10.0.0.68,,,success,0,0,
2026-06-03T05:37:54,network,host-18,,10.0.0.106,185.220.179.109,445,success,16078,0,
2026-06-03T05:37:55,network,host-01,,10.0.0.25,185.220.151.72,22,success,21503,0,
2026-06-03T05:39:09,network,host-03,,10.0.0.62,185.220.221.93,80,success,15167,0,
2026-06-03T05:39:37,network,host-16,,10.0.0.131,185.220.159.227,3389,success,8513,0,
2026-06-03T05:40:09,network,host-16,,10.0.0.145,185.220.174.190,53,success,41523,0,
2026-06-03T05:40:41,network,host-20,,10.0.0.246,185.220.21.219,3389,success,40887,0,
2026-06-03T05:42:58,network,host-09,,10.0.0.121,185.220.174.190,3389,success,36732,0,
2026-06-03T05:46:07,network,host-15,,10.0.0.245,185.220.72.117,22,success,41273,0,
2026-06-03T05:47:41,network,host-11,,10.0.0.83,185.220.75.253,3389,success,12399,0,
2026-06-03T05:47:59,network,host-04,,10.0.0.2,185.220.179.109,445,success,12898,0,
2026-06-03T05:48:23,network,host-07,,10.0.0.53,185.220.250.237,443,success,41368,0,
2026-06-03T05:49:04,network,host-08,,10.0.0.180,185.220.109.9,53,success,36720,0,
2026-06-03T05:49:38,login,host-12,user15,10.0.0.192,,,success,0,0,
2026-06-03T05:49:38,network,host-11,,10.0.0.36,185.220.138.32,445,success,35505,0,
2026-06-03T05:52:45,login,host-10,user29,10.0.0.94,,,success,0,0,
2026-06-03T05:55:07,network,host-03,,10.0.0.233,185.220.217.89,445,success,48738,0,
2026-06-03T05:56:15,network,host-07,,10.0.0.160,185.220.148.50,3389,success,13290,0,
2026-06-03T05:56:17,network,host-20,,10.0.0.66,185.220.51.184,80,success,18942,0,
2026-06-03T05:56:30,network,host-05,,10.0.0.12,185.220.94.42,22,success,3209,0,
2026-06-03T05:56:32,network,host-13,,10.0.0.254,185.220.207.41,445,success,30947,0,
2026-06-03T05:57:30,network,host-17,,10.0.0.190,185.220.56.60,443,success,3759,0,
2026-06-03T05:57:34,network,host-13,,10.0.0.216,185.220.109.9,22,success,38305,0,
2026-06-03T05:57:39,network,host-04,,10.0.0.182,185.220.97.21,445,success,27343,0,
2026-06-03T05:58:21,login,host-20,user20,10.0.0.208,,,success,0,0,
2026-06-03T05:59:07,network,host-18,,10.0.0.188,185.220.71.63,80,success,32360,0,
2026-06-03T05:59:08,network,host-05,,10.0.0.55,185.220.187.118,22,success,3399,0,
2026-06-03T05:59:26,network,host-12,,10.0.0.117,185.220.140.108,443,success,15024,0,
2026-06-03T05:59:56,network,host-12,,10.0.0.124,185.220.207.41,445,success,37736,0,
2026-06-03T06:02:04,network,host-15,,10.0.0.109,185.220.207.12,22,success,34339,0,
2026-06-03T06:02:26,login,host-18,user11,10.0.0.232,,,success,0,0,
2026-06-03T06:02:54,network,host-05,,10.0.0.77,185.220.163.214,443,success,45856,0,
2026-06-03T06:03:04,network,host-20,,10.0.0.135,185.220.189.27,80,success,20027,0,
2026-06-03T06:04:12,network,host-12,,10.0.0.91,185.220.2.195,443,success,35195,0,
2026-06-03T06:04:38,network,host-03,,10.0.0.161,185.220.187.118,445,success,49960,0,
2026-06-03T06:04:50,login,host-04,user06,10.0.0.96,,,success,0,0,
2026-06-03T06:06:12,login,host-03,user07,10.0.0.145,,,success,0,0,
2026-06-03T06:06:15,network,host-09,,10.0.0.118,185.220.2.195,443,success,674,0,
2026-06-03T06:09:02,login,host-07,svc_backup,10.0.0.247,,,success,0,0,
2026-06-03T06:14:57,network,host-15,,10.0.0.222,185.220.142.76,53,success,20404,0,
2026-06-03T06:16:00,network,host-19,,10.0.0.40,185.220.51.184,445,success,15083,0,
2026-06-03T06:16:36,network,host-11,,10.0.0.119,185.220.246.196,445,success,38703,0,
2026-06-03T06:17:43,login,host-10,user29,10.0.0.9,,,success,0,0,
2026-06-03T06:18:08,login,host-19,user20,10.0.0.44,,,success,0,0,
2026-06-03T06:19:02,login,host-10,svc_backup,10.0.0.180,,,success,0,0,
2026-06-03T06:19:16,network,host-16,,10.0.0.173,185.220.164.29,53,success,32340,0,
2026-06-03T06:20:13,login,host-02,user20,10.0.0.86,,,success,0,0,
2026-06-03T06:20:18,network,host-16,,10.0.0.141,185.220.7.144,80,success,19193,0,
2026-06-03T06:21:07,network,host-16,,10.0.0.169,185.220.187.118,443,success,9935,0,
2026-06-03T06:21:12,network,host-19,,10.0.0.65,185.220.155.68,80,success,32073,0,
2026-06-03T06:21:24,login,host-11,user06,10.0.0.123,,,success,0,0,
2026-06-03T06:23:23,network,host-16,,10.0.0.191,185.220.189.27,80,success,9604,0,
2026-06-03T06:23:34,login,host-14,user23,10.0.0.188,,,success,0,0,
2026-06-03T06:23:53,network,host-10,,10.0.0.65,185.220.142.76,443,success,25647,0,
2026-06-03T06:23:57,login,host-04,user15,10.0.0.3,,,success,0,0,
2026-06-03T06:25:20,login,host-03,user08,10.0.0.127,,,success,0,0,
2026-06-03T06:25:47,network,host-06,,10.0.0.57,185.220.221.93,80,success,25717,0,
2026-06-03T06:26:11,login,host-02,user18,10.0.0.162,,,success,0,0,
2026-06-03T06:26:13,network,host-10,,10.0.0.239,185.220.142.76,445,success,29136,0,
2026-06-03T06:26:14,network,host-04,,10.0.0.49,185.220.229.140,53,success,23809,0,
2026-06-03T06:26:24,network,host-12,,10.0.0.17,185.220.75.253,80,success,24626,0,
2026-06-03T06:27:02,login,host-16,user30,10.0.0.95,,,success,0,0,
2026-06-03T06:27:25,network,host-20,,10.0.0.122,185.220.167.180,22,success,27026,0,
2026-06-03T06:29:17,network,host-20,,10.0.0.83,185.220.163.214,80,success,32874,0,
2026-06-03T06:29:48,login,host-05,user28,10.0.0.73,,,success,0,0,
2026-06-03T06:29:49,network,host-15,,10.0.0.42,185.220.26.98,445,success,2041,0,
2026-06-03T06:30:03,network,host-03,,10.0.0.79,185.220.72.117,445,success,14556,0,
2026-06-03T06:31:00,login,host-12,admin,10.0.0.145,,,success,0,0,
2026-06-03T06:31:18,login,host-20,user16,10.0.0.105,,,success,0,0,
2026-06-03T06:31:28,network,host-07,,10.0.0.5,185.220.71.63,80,success,12603,0,
2026-06-03T06:32:34,login,host-11,user08,10.0.0.4,,,success,0,0,
2026-06-03T06:33:06,network,host-16,,10.0.0.80,185.220.246.196,443,success,33957,0,
2026-06-03T06:33:50,login,host-20,user02,10.0.0.114,,,success,0,0,
2026-06-03T06:34:37,network,host-08,,10.0.0.92,185.220.155.68,53,success,15637,0,
2026-06-03T06:35:02,network,host-19,,10.0.0.59,185.220.59.198,3389,success,31870,0,
2026-06-03T06:36:09,network,host-18,,10.0.0.32,185.220.60.222,445,success,15910,0,
2026-06-03T06:36:26,network,host-14,,10.0.0.62,185.220.26.98,3389,success,39251,0,
2026-06-03T06:37:02,login,host-11,svc_backup,10.0.0.96,,,success,0,0,
2026-06-03T06:37:12,network,host-15,,10.0.0.201,185.220.207.41,22,success,41161,0,
2026-06-03T06:38:30,network,host-01,,10.0.0.20,185.220.75.253,80,success,42080,0,
2026-06-03T06:39:09,login,host-19,svc_web,10.0.0.136,,,success,0,0,
2026-06-03T06:43:22,login,host-10,user30,10.0.0.246,,,success,0,0,
2026-06-03T06:43:22,network,host-15,,10.0.0.211,185.220.8.24,445,success,28951,0,
2026-06-03T06:44:54,network,host-14,,10.0.0.68,185.220.88.72,53,success,43727,0,
2026-06-03T06:45:44,login,host-02,user08,10.0.0.66,,,success,0,0,
2026-06-03T06:46:30,network,host-08,,10.0.0.111,185.220.140.108,3389,success,16907,0,
2026-06-03T06:47:44,login,host-03,user21,10.0.0.247,,,success,0,0,
2026-06-03T06:48:17,network,host-15,,10.0.0.100,185.220.40.56,443,success,43461,0,
2026-06-03T06:48:59,login,host-16,user20,10.0.0.189,,,failed,0,0,
2026-06-03T06:49:24,login,host-18,user30,10.0.0.90,,,failed,0,0,
2026-06-03T06:50:53,network,host-03,,10.0.0.206,185.220.26.98,80,success,7818,0,
2026-06-03T06:51:23,network,host-02,,10.0.0.79,185.220.207.41,80,success,10668,0,
2026-06-03T06:51:26,network,host-05,,10.0.0.222,185.220.60.222,445,success,15389,0,
2026-06-03T06:51:28,login,host-08,user04,10.0.0.208,,,success,0,0,
2026-06-03T06:52:28,network,host-16,,10.0.0.210,185.220.71.63,80,success,45787,0,
2026-06-03T06:54:06,network,host-02,,10.0.0.156,185.220.2.195,443,success,32776,0,
2026-06-03T06:55:04,login,host-04,user09,10.0.0.54,,,success,0,0,
2026-06-03T06:57:18,login,host-08,user05,10.0.0.89,,,success,0,0,
2026-06-03T06:58:03,network,host-18,,10.0.0.120,185.220.23.152,443,success,40480,0,
2026-06-03T06:58:07,login,host-10,user12,10.0.0.27,,,success,0,0,
2026-06-03T06:58:23,login,host-11,user23,10.0.0.60,,,success,0,0,
2026-06-03T06:59:37,login,host-15,user08,10.0.0.215,,,success,0,0,
2026-06-03T06:59:42,network,host-20,,10.0.0.165,185.220.164.29,3389,success,24229,0,
2026-06-03T06:59:47,login,host-10,user29,10.0.0.227,,,success,0,0,
2026-06-03T06:59:52,login,host-19,user16,10.0.0.64,,,success,0,0,
2026-06-03T07:00:49,login,host-18,user04,10.0.0.212,,,success,0,0,
2026-06-03T07:03:05,network,host-03,,10.0.0.114,185.220.87.27,80,success,45910,0,
2026-06-03T07:03:09,network,host-09,,10.0.0.246,185.220.250.237,3389,success,37806,0,
2026-06-03T07:03:14,login,host-10,user22,10.0.0.91,,,failed,0,0,
2026-06-03T07:03:20,network,host-19,,10.0.0.106,185.220.207.12,80,success,21317,0,
2026-06-03T07:03:41,network,host-03,,10.0.0.30,185.220.151.72,53,success,16292,0,
2026-06-03T07:04:47,network,host-16,,10.0.0.187,185.220.148.50,445,success,11033,0,
2026-06-03T07:05:27,network,host-01,,10.0.0.250,185.220.187.118,443,success,1481,0,
2026-06-03T07:05:36,login,host-16,user29,10.0.0.210,,,success,0,0,
2026-06-03T07:06:14,network,host-15,,10.0.0.139,185.220.97.21,3389,success,34833,0,
2026-06-03T07:06:15,login,host-01,user24,10.0.0.144,,,success,0,0,
2026-06-03T07:06:41,login,host-10,user18,10.0.0.23,,,success,0,0,
2026-06-03T07:06:52,network,host-16,,10.0.0.193,185.220.59.198,53,success,16644,0,
2026-06-03T07:07:03,network,host-19,,10.0.0.113,185.220.208.223,445,success,14285,0,
2026-06-03T07:07:13,network,host-06,,10.0.0.119,185.220.207.41,53,success,44472,0,
2026-06-03T07:07:44,login,host-06,user05,10.0.0.203,,,success,0,0,
2026-06-03T07:07:50,login,host-14,user14,10.0.0.188,,,success,0,0,
2026-06-03T07:07:53,network,host-16,,10.0.0.21,185.220.250.237,3389,success,2680,0,
2026-06-03T07:08:46,network,host-20,,10.0.0.174,185.220.88.72,3389,success,35753,0,
2026-06-03T07:09:08,network,host-11,,10.0.0.53,185.220.181.18,80,success,24015,0,
2026-06-03T07:09:24,network,host-03,,10.0.0.8,185.220.138.32,80,success,9695,0,
2026-06-03T07:10:31,network,host-07,,10.0.0.149,185.220.24.98,445,success,25244,0,
2026-06-03T07:10:50,network,host-13,,10.0.0.240,185.220.213.161,22,success,47366,0,
2026-06-03T07:11:00,login,host-18,user26,10.0.0.124,,,success,0,0,
2026-06-03T07:11:24,network,host-03,,10.0.0.110,185.220.21.219,3389,success,37558,0,
2026-06-03T07:11:56,network,host-11,,10.0.0.105,185.220.7.190,443,success,42173,0,
2026-06-03T07:13:51,network,host-05,,10.0.0.8,185.220.207.41,22,success,48109,0,
2026-06-03T07:14:05,login,host-13,user07,10.0.0.121,,,success,0,0,
2026-06-03T07:14:49,network,host-01,,10.0.0.19,185.220.167.180,53,success,48068,0,
2026-06-03T07:15:11,login,host-02,user08,10.0.0.252,,,success,0,0,
2026-06-03T07:15:16,network,host-17,,10.0.0.214,185.220.148.50,80,success,47624,0,
2026-06-03T07:15:35,login,host-14,user24,10.0.0.48,,,success,0,0,
2026-06-03T07:15:43,login,host-19,user22,10.0.0.215,,,success,0,0,
2026-06-03T07:18:07,login,host-09,user21,10.0.0.199,,,success,0,0,
2026-06-03T07:18:54,login,host-15,user25,10.0.0.31,,,success,0,0,
2026-06-03T07:18:55,network,host-03,,10.0.0.123,185.220.40.56,22,success,45096,0,
2026-06-03T07:21:44,network,host-03,,10.0.0.8,185.220.148.50,80,success,31174,0,
2026-06-03T07:24:06,network,host-19,,10.0.0.143,185.220.94.42,53,success,29486,0,
2026-06-03T07:24:12,login,host-15,svc_backup,10.0.0.163,,,success,0,0,
2026-06-03T07:24:18,network,host-09,,10.0.0.225,185.220.8.24,80,success,5578,0,
2026-06-03T07:24:27,network,host-11,,10.0.0.197,185.220.151.72,3389,success,27442,0,
2026-06-03T07:24:52,network,host-12,,10.0.0.219,185.220.221.93,445,success,12796,0,
2026-06-03T07:25:17,network,host-10,,10.0.0.44,185.220.221.93,80,success,32661,0,
2026-06-03T07:25:37,login,host-01,user02,10.0.0.134,,,success,0,0,
2026-06-03T07:26:18,login,host-20,user22,10.0.0.6,,,success,0,0,
2026-06-03T07:26:26,network,host-07,,10.0.0.44,185.220.207.12,80,success,9056,0,
2026-06-03T07:26:33,login,host-18,user18,10.0.0.240,,,success,0,0,
2026-06-03T07:26:46,login,host-19,user21,10.0.0.121,,,success,0,0,
2026-06-03T07:27:00,login,host-06,user22,10.0.0.54,,,success,0,0,
2026-06-03T07:27:32,network,host-13,,10.0.0.148,185.220.130.155,443,success,23276,0,
2026-06-03T07:28:17,login,host-16,user15,10.0.0.18,,,success,0,0,
2026-06-03T07:28:29,network,host-01,,10.0.0.245,185.220.159.227,443,success,7757,0,
2026-06-03T07:28:36,login,host-17,user01,10.0.0.3,,,success,0,0,
2026-06-03T07:28:43,network,host-19,,10.0.0.127,185.220.148.50,53,success,41564,0,
2026-06-03T07:29:06,network,host-11,,10.0.0.135,185.220.26.98,22,success,38398,0,
2026-06-03T07:29:31,network,host-09,,10.0.0.197,185.220.130.155,22,success,43805,0,
2026-06-03T07:29:46,network,host-02,,10.0.0.179,185.220.159.227,3389,success,47621,0,
2026-06-03T07:30:34,network,host-05,,10.0.0.163,185.220.217.89,443,success,42947,0,
2026-06-03T07:31:15,login,host-11,user22,10.0.0.125,,,failed,0,0,
2026-06-03T07:32:38,network,host-19,,10.0.0.214,185.220.229.140,443,success,31959,0,
2026-06-03T07:34:06,login,host-19,user07,10.0.0.154,,,success,0,0,
2026-06-03T07:34:43,network,host-19,,10.0.0.7,185.220.87.27,22,success,35428,0,
2026-06-03T07:34:53,login,host-03,svc_backup,10.0.0.242,,,success,0,0,
2026-06-03T07:35:07,login,host-18,user03,10.0.0.249,,,success,0,0,
2026-06-03T07:35:24,network,host-05,,10.0.0.128,185.220.23.152,3389,success,43209,0,
2026-06-03T07:35:39,login,host-11,user16,10.0.0.203,,,success,0,0,
