host,src_ip,timestamp,event_count,failed_login_count,distinct_dst_ports,distinct_dst_ips,distinct_users,total_bytes_out,max_bytes_out,attack_present,hour,is_weekday
host-12,10.0.0.220,2026-06-04 10:39:00,1,0,0,0,1,0,0,0,10,1
host-12,10.0.0.221,2026-06-02 13:31:00,1,0,1,1,0,15741,15741,0,13,1
host-12,10.0.0.222,2026-06-01 21:43:00,1,0,1,1,0,47755,47755,0,21,1
host-12,10.0.0.222,2026-06-04 13:35:00,1,0,0,0,1,0,0,0,13,1
host-12,10.0.0.223,2026-06-04 04:11:00,1,0,1,1,0,5414,5414,0,4,1
host-12,10.0.0.223,2026-06-05 01:12:00,1,0,0,0,1,0,0,0,1,1
host-12,10.0.0.223,2026-06-05 02:56:00,1,0,1,1,0,18467,18467,0,2,1
host-12,10.0.0.223,2026-06-05 18:05:00,1,0,1,1,0,2011,2011,0,18,1
host-12,10.0.0.224,2026-06-04 04:03:00,1,0,1,1,0,3808,3808,0,4,1
host-12,10.0.0.224,2026-06-04 05:43:00,1,0,1,1,0,14759,14759,0,5,1
host-12,10.0.0.225,2026-06-02 04:19:00,1,0,1,1,0,33163,33163,0,4,1
host-12,10.0.0.225,2026-06-03 10:09:00,1,0,0,0,1,0,0,0,10,1
host-12,10.0.0.225,2026-06-03 12:31:00,1,0,1,1,0,2105,2105,0,12,1
host-12,10.0.0.227,2026-06-02 11:16:00,1,0,1,1,0,21223,21223,0,11,1
host-12,10.0.0.227,2026-06-02 17:32:00,1,0,1,1,0,19308,19308,0,17,1
host-12,10.0.0.227,2026-06-05 06:39:00,1,0,0,0,1,0,0,0,6,1
host-12,10.0.0.228,2026-06-03 04:39:00,1,0,1,1,0,30057,30057,0,4,1
host-12,10.0.0.229,2026-06-01 18:21:00,1,0,0,0,1,0,0,0,18,1
host-12,10.0.0.229,2026-06-03 00:49:00,1,0,1,1,0,49862,49862,0,0,1
host-12,10.0.0.230,2026-06-01 10:51:00,1,0,1,1,0,36100,36100,0,10,1
host-12,10.0.0.232,2026-06-02 10:20:00,1,0,0,0,1,0,0,0,10,1
host-12,10.0.0.232,2026-06-04 21:14:00,1,0,1,1,0,33049,33049,0,21,1
host-12,10.0.0.233,2026-06-02 00:31:00,1,0,1,1,0,14774,14774,0,0,1
host-12,10.0.0.233,2026-06-02 20:28:00,1,0,1,1,0,25393,25393,0,20,1
host-12,10.0.0.233,2026-06-03 02:01:00,1,0,1,1,0,44145,44145,0,2,1
host-12,10.0.0.234,2026-06-01 10:45:00,1,0,0,0,1,0,0,0,10,1
host-12,10.0.0.234,2026-06-01 22:47:00,1,0,1,1,0,13555,13555,0,22,1
host-12,10.0.0.234,2026-06-05 23:15:00,1,0,1,1,0,8232,8232,0,23,1
host-12,10.0.0.236,2026-06-01 11:07:00,1,0,0,0,1,0,0,0,11,1
host-12,10.0.0.236,2026-06-02 16:16:00,1,0,1,1,0,14449,14449,0,16,1
host-12,10.0.0.236,2026-06-02 16:52:00,1,0,1,1,0,43857,43857,0,16,1
host-12,10.0.0.237,2026-06-03 20:21:00,1,0,1,1,0,42609,42609,0,20,1
host-12,10.0.0.237,2026-06-04 15:54:00,1,0,1,1,0,13042,13042,0,15,1
host-12,10.0.0.237,2026-06-05 23:56:00,1,0,1,1,0,36182,36182,0,23,1
host-12,10.0.0.238,2026-06-05 14:19:00,1,0,1,1,0,28983,28983,0,14,1
host-12,10.0.0.24,2026-06-01 20:17:00,1,0,1,1,0,43584,43584,0,20,1
host-12,10.0.0.24,2026-06-03 21:46:00,1,0,1,1,0,24191,24191,0,21,1
host-12,10.0.0.240,2026-06-01 19:12:00,1,0,1,1,0,23471,23471,0,19,1
host-12,10.0.0.240,2026-06-02 04:40:00,1,0,1,1,0,15931,15931,0,4,1
host-12,10.0.0.240,2026-06-02 13:02:00,1,0,0,0,1,0,0,0,13,1
host-12,10.0.0.240,2026-06-04 14:06:00,1,0,1,1,0,10503,10503,0,14,1
host-12,10.0.0.240,2026-06-05 15:07:00,1,0,1,1,0,11194,11194,0,15,1
host-12,10.0.0.240,2026-06-05 23:01:00,1,1,0,0,1,0,0,0,23,1
host-12,10.0.0.241,2026-06-03 23:33:00,1,0,1,1,0,1185,1185,0,23,1
host-12,10.0.0.243,2026-06-01 06:04:00,1,0,0,0,1,0,0,0,6,1
host-12,10.0.0.243,2026-06-02 18:53:00,1,0,1,1,0,28327,28327,0,18,1
host-12,10.0.0.243,2026-06-02 22:43:00,1,0,1,1,0,9084,9084,0,22,1
host-12,10.0.0.243,2026-06-03 17:37:00,1,0,0,0,1,0,0,0,17,1
host-12,10.0.0.243,2026-06-04 21:33:00,1,0,1,1,0,32637,32637,0,21,1
host-12,10.0.0.244,2026-06-01 18:57:00,1,0,1,1,0,7854,7854,0,18,1
host-12,10.0.0.244,2026-06-02 19:32:00,1,0,1,1,0,37140,37140,0,19,1
host-12,10.0.0.244,2026-06-05 06:28:00,1,0,0,0,1,0,0,0,6,1
host-12,10.0.0.245,2026-06-02 10:52:00,1,0,0,0,1,0,0,0,10,1
host-12,10.0.0.246,2026-06-02 12:07:00,1,0,0,0,1,0,0,0,12,1
host-12,10.0.0.246,2026-06-05 13:51:00,1,0,1,1,0,1300,1300,0,13,1
host-12,10.0.0.247,2026-06-05 10:46:00,1,0,1,1,0,22995,22995,0,10,1
host-12,10.0.0.248,2026-06-03 01:33:00,1,0,1,1,0,44361,44361,0,1,1
host-12,10.0.0.249,2026-06-02 06:31:00,1,0,1,1,0,20702,20702,0,6,1
host-12,10.0.0.249,2026-06-03 04:39:00,1,0,1,1,0,45253,45253,0,4,1
host-12,10.0.0.249,2026-06-04 23:00:00,1,0,0,0,1,0,0,0,23,1
host-12,10.0.0.250,2026-06-01 10:26:00,1,0,1,1,0,30885,30885,0,10,1
host-12,10.0.0.250,2026-06-05 04:01:00,1,0,1,1,0,35446,35446,0,4,1
host-12,10.0.0.251,2026-06-04 23:00:00,1,0,0,0,1,0,0,0,23,1
host-12,10.0.0.251,2026-06-05 20:45:00,1,0,1,1,0,21747,21747,0,20,1
host-12,10.0.0.252,2026-06-04 12:45:00,1,0,1,1,0,42988,42988,0,12,1
host-12,10.0.0.252,2026-06-05 03:50:00,1,0,0,0,1,0,0,0,3,1
host-12,10.0.0.253,2026-06-01 09:30:00,1,0,1,1,0,35170,35170,0,9,1
host-12,10.0.0.253,2026-06-01 18:16:00,1,0,1,1,0,15844,15844,0,18,1
host-12,10.0.0.253,2026-06-03 11:44:00,1,0,1,1,0,37866,37866,0,11,1
host-12,10.0.0.253,2026-06-04 22:11:00,1,0,0,0,1,0,0,0,22,1
host-12,10.0.0.254,2026-06-05 13:26:00,1,0,1,1,0,28494,28494,0,13,1
host-12,10.0.0.27,2026-06-01 01:40:00,1,0,1,1,0,48267,48267,0,1,1
host-12,10.0.0.27,2026-06-04 07:05:00,1,0,1,1,0,10773,10773,0,7,1
host-12,10.0.0.27,2026-06-05 18:00:00,1,0,0,0,1,0,0,0,18,1
host-12,10.0.0.28,2026-06-01 13:39:00,1,0,1,1,0,40083,40083,0,13,1
host-12,10.0.0.29,2026-06-05 09:31:00,1,0,1,1,0,45020,45020,0,9,1
host-12,10.0.0.3,2026-06-04 13:54:00,1,0,1,1,0,12291,12291,0,13,1
host-12,10.0.0.3,2026-06-05 09:45:00,1,0,0,0,1,0,0,0,9,1
host-12,10.0.0.30,2026-06-03 20:21:00,1,0,1,1,0,9193,9193,0,20,1
host-12,10.0.0.30,2026-06-04 06:40:00,1,0,1,1,0,24320,24320,0,6,1
host-12,10.0.0.30,2026-06-04 13:34:00,1,0,0,0,1,0,0,0,13,1
host-12,10.0.0.31,2026-06-01 10:00:00,1,0,1,1,0,22885,22885,0,10,1
host-12,10.0.0.31,2026-06-05 16:54:00,1,0,1,1,0,41201,41201,0,16,1
host-12,10.0.0.32,2026-06-04 23:20:00,1,0,1,1,0,18019,18019,0,23,1
host-12,10.0.0.33,2026-06-01 16:11:00,1,0,1,1,0,14016,14016,0,16,1
host-12,10.0.0.33,2026-06-04 17:26:00,1,0,1,1,0,5533,5533,0,17,1
host-12,10.0.0.35,2026-06-02 15:14:00,1,0,0,0,1,0,0,0,15,1
host-12,10.0.0.35,2026-06-04 16:03:00,1,0,1,1,0,37242,37242,0,16,1
host-12,10.0.0.36,2026-06-01 05:12:00,1,0,1,1,0,22714,22714,0,5,1
host-12,10.0.0.37,2026-06-01 00:58:00,1,0,1,1,0,30071,30071,0,0,1
host-12,10.0.0.37,2026-06-05 23:40:00,1,0,1,1,0,15097,15097,0,23,1
host-12,10.0.0.39,2026-06-04 11:32:00,1,0,0,0,1,0,0,0,11,1
host-12,10.0.0.39,2026-06-04 15:24:00,1,0,1,1,0,20840,20840,0,15,1
host-12,10.0.0.39,2026-06-04 16:55:00,1,0,1,1,0,29192,29192,0,16,1
host-12,10.0.0.39,2026-06-05 22:37:00,1,0,0,0,1,0,0,0,22,1
host-12,10.0.0.4,2026-06-03 19:22:00,1,0,1,1,0,29022,29022,0,19,1
host-12,10.0.0.41,2026-06-01 04:50:00,1,0,0,0,1,0,0,0,4,1
host-12,10.0.0.41,2026-06-01 22:44:00,1,0,1,1,0,44831,44831,0,22,1
host-12,10.0.0.42,2026-06-04 10:59:00,1,0,1,1,0,7557,7557,0,10,1
host-12,10.0.0.42,2026-06-05 06:21:00,1,0,1,1,0,10967,10967,0,6,1
host-12,10.0.0.43,2026-06-01 02:47:00,1,0,1,1,0,35827,35827,0,2,1
host-12,10.0.0.43,2026-06-05 19:18:00,1,0,0,0,1,0,0,0,19,1
host-12,10.0.0.44,2026-06-01 12:57:00,1,0,0,0,1,0,0,0,12,1
host-12,10.0.0.45,2026-06-01 03:33:00,1,0,1,1,0,37931,37931,0,3,1
host-12,10.0.0.45,2026-06-02 06:18:00,1,0,1,1,0,43802,43802,0,6,1
host-12,10.0.0.45,2026-06-03 19:30:00,1,0,1,1,0,49728,49728,0,19,1
host-12,10.0.0.45,2026-06-03 21:23:00,1,0,1,1,0,9336,9336,0,21,1
host-12,10.0.0.46,2026-06-05 06:40:00,1,0,1,1,0,45976,45976,0,6,1
host-12,10.0.0.48,2026-06-01 13:47:00,1,0,1,1,0,22298,22298,0,13,1
host-12,10.0.0.48,2026-06-02 08:27:00,1,0,0,0,1,0,0,0,8,1
host-12,10.0.0.48,2026-06-05 08:00:00,1,0,1,1,0,24530,24530,0,8,1
host-12,10.0.0.49,2026-06-05 01:17:00,1,0,1,1,0,3298,3298,0,1,1
host-12,10.0.0.5,2026-06-03 12:29:00,1,0,0,0,1,0,0,0,12,1
host-12,10.0.0.5,2026-06-05 17:15:00,1,0,1,1,0,14148,14148,0,17,1
host-12,10.0.0.50,2026-06-05 19:36:00,1,0,1,1,0,4102,4102,0,19,1
host-12,10.0.0.51,2026-06-03 20:51:00,1,0,1,1,0,47763,47763,0,20,1
host-12,10.0.0.51,2026-06-04 20:17:00,1,0,0,0,1,0,0,0,20,1
host-12,10.0.0.51,2026-06-05 12:11:00,1,0,1,1,0,4544,4544,0,12,1
host-12,10.0.0.52,2026-06-01 20:47:00,1,0,1,1,0,2543,2543,0,20,1
host-12,10.0.0.52,2026-06-04 04:03:00,1,0,1,1,0,33398,33398,0,4,1
host-12,10.0.0.52,2026-06-04 06:33:00,1,0,1,1,0,9567,9567,0,6,1
host-12,10.0.0.53,2026-06-02 15:39:00,1,0,0,0,1,0,0,0,15,1
host-12,10.0.0.54,2026-06-02 07:44:00,1,0,0,0,1,0,0,0,7,1
host-12,10.0.0.54,2026-06-05 01:03:00,1,0,1,1,0,35228,35228,0,1,1
host-12,10.0.0.56,2026-06-01 09:27:00,1,0,1,1,0,1691,1691,0,9,1
host-12,10.0.0.57,2026-06-01 06:56:00,1,0,0,0,1,0,0,0,6,1
host-12,10.0.0.58,2026-06-01 12:48:00,1,0,1,1,0,17266,17266,0,12,1
host-12,10.0.0.58,2026-06-02 06:22:00,1,0,1,1,0,46754,46754,0,6,1
host-12,10.0.0.58,2026-06-05 09:54:00,1,0,1,1,0,32066,32066,0,9,1
host-12,10.0.0.59,2026-06-01 06:11:00,1,0,0,0,1,0,0,0,6,1
host-12,10.0.0.59,2026-06-01 15:44:00,1,0,1,1,0,45114,45114,0,15,1
host-12,10.0.0.59,2026-06-01 18:11:00,1,0,0,0,1,0,0,0,18,1
host-12,10.0.0.59,2026-06-02 07:13:00,1,0,0,0,1,0,0,0,7,1
host-12,10.0.0.59,2026-06-02 14:18:00,1,0,0,0,1,0,0,0,14,1
host-12,10.0.0.59,2026-06-05 13:12:00,1,0,1,1,0,28029,28029,0,13,1
host-12,10.0.0.6,2026-06-03 16:45:00,1,0,1,1,0,11223,11223,0,16,1
host-12,10.0.0.6,2026-06-04 20:57:00,1,0,1,1,0,10198,10198,0,20,1
host-12,10.0.0.6,2026-06-05 07:43:00,1,0,0,0,1,0,0,0,7,1
host-12,10.0.0.60,2026-06-03 12:14:00,1,0,1,1,0,12734,12734,0,12,1
host-12,10.0.0.60,2026-06-04 07:27:00,1,0,1,1,0,2284,2284,0,7,1
host-12,10.0.0.61,2026-06-01 17:32:00,1,0,1,1,0,28257,28257,0,17,1
host-12,10.0.0.61,2026-06-04 16:25:00,1,0,1,1,0,42829,42829,0,16,1
host-12,10.0.0.62,2026-06-02 00:24:00,1,0,0,0,1,0,0,0,0,1
host-12,10.0.0.62,2026-06-05 09:44:00,1,0,0,0,1,0,0,0,9,1
host-12,10.0.0.63,2026-06-02 07:40:00,1,0,1,1,0,41598,41598,0,7,1
host-12,10.0.0.63,2026-06-03 00:51:00,1,0,1,1,0,39855,39855,0,0,1
host-12,10.0.0.63,2026-06-03 14:45:00,1,0,1,1,0,42502,42502,0,14,1
host-12,10.0.0.64,2026-06-02 08:31:00,1,0,1,1,0,20889,20889,0,8,1
host-12,10.0.0.65,2026-06-01 21:14:00,1,0,1,1,0,42223,42223,0,21,1
host-12,10.0.0.65,2026-06-02 19:51:00,1,0,1,1,0,38412,38412,0,19,1
host-12,10.0.0.65,2026-06-04 20:49:00,1,0,1,1,0,28139,28139,0,20,1
host-12,10.0.0.66,2026-06-01 14:34:00,1,0,1,1,0,22987,22987,0,14,1
host-12,10.0.0.66,2026-06-02 02:35:00,1,0,1,1,0,38497,38497,0,2,1
host-12,10.0.0.66,2026-06-04 04:26:00,1,0,1,1,0,17368,17368,0,4,1
host-12,10.0.0.66,2026-06-04 05:43:00,1,0,1,1,0,13483,13483,0,5,1
host-12,10.0.0.66,2026-06-04 09:16:00,1,0,1,1,0,35130,35130,0,9,1
host-12,10.0.0.67,2026-06-05 10:24:00,1,0,1,1,0,38075,38075,0,10,1
host-12,10.0.0.68,2026-06-01 12:25:00,1,0,1,1,0,3489,3489,0,12,1
host-12,10.0.0.69,2026-06-03 14:32:00,1,0,1,1,0,2423,2423,0,14,1
host-12,10.0.0.69,2026-06-04 04:51:00,1,0,1,1,0,17668,17668,0,4,1
host-12,10.0.0.7,2026-06-03 13:10:00,1,1,0,0,1,0,0,0,13,1
host-12,10.0.0.70,2026-06-01 14:58:00,1,0,0,0,1,0,0,0,14,1
host-12,10.0.0.71,2026-06-01 22:55:00,1,0,1,1,0,38691,38691,0,22,1
host-12,10.0.0.71,2026-06-04 23:51:00,1,0,1,1,0,39168,39168,0,23,1
host-12,10.0.0.72,2026-06-02 18:51:00,1,0,1,1,0,27442,27442,0,18,1
host-12,10.0.0.72,2026-06-04 05:00:00,1,0,1,1,0,19462,19462,0,5,1
host-12,10.0.0.72,2026-06-04 15:32:00,1,0,0,0,1,0,0,0,15,1
host-12,10.0.0.73,2026-06-02 15:24:00,1,0,0,0,1,0,0,0,15,1
host-12,10.0.0.73,2026-06-02 16:03:00,1,0,1,1,0,34904,34904,0,16,1
host-12,10.0.0.73,2026-06-05 19:26:00,1,0,0,0,1,0,0,0,19,1
host-12,10.0.0.74,2026-06-04 13:27:00,1,0,1,1,0,8854,8854,0,13,1
host-12,10.0.0.75,2026-06-02 17:45:00,1,0,1,1,0,33453,33453,0,17,1
host-12,10.0.0.75,2026-06-04 20:08:00,1,0,1,1,0,6556,6556,0,20,1
host-12,10.0.0.76,2026-06-03 01:38:00,1,0,0,0,1,0,0,0,1,1
host-12,10.0.0.76,2026-06-03 11:08:00,1,0,0,0,1,0,0,0,11,1
host-12,10.0.0.76,2026-06-03 17:48:00,1,0,1,1,0,33652,33652,0,17,1
host-12,10.0.0.77,2026-06-01 09:31:00,1,0,0,0,1,0,0,0,9,1
host-12,10.0.0.78,2026-06-04 16:43:00,1,0,1,1,0,47095,47095,0,16,1
host-12,10.0.0.79,2026-06-05 10:31:00,1,0,0,0,1,0,0,0,10,1
host-12,10.0.0.8,2026-06-03 05:16:00,1,0,1,1,0,34995,34995,0,5,1
host-12,10.0.0.8,2026-06-04 19:40:00,1,0,1,1,0,18022,18022,0,19,1
host-12,10.0.0.80,2026-06-03 09:00:00,1,0,0,0,1,0,0,0,9,1
host-12,10.0.0.82,2026-06-01 15:27:00,1,0,0,0,1,0,0,0,15,1
host-12,10.0.0.82,2026-06-05 08:50:00,1,0,1,1,0,30088,30088,0,8,1
host-12,10.0.0.83,2026-06-05 12:02:00,1,0,0,0,1,0,0,0,12,1
host-12,10.0.0.84,2026-06-05 00:58:00,1,0,1,1,0,24465,24465,0,0,1
host-12,10.0.0.85,2026-06-01 13:18:00,1,0,1,1,0,39019,39019,0,13,1
host-12,10.0.0.85,2026-06-02 06:27:00,1,0,0,0,1,0,0,0,6,1
host-12,10.0.0.88,2026-06-01 11:14:00,1,0,1,1,0,1791,1791,0,11,1
host-12,10.0.0.88,2026-06-02 05:33:00,1,0,0,0,1,0,0,0,5,1
host-12,10.0.0.88,2026-06-03 07:36:00,1,0,0,0,1,0,0,0,7,1
host-12,10.0.0.89,2026-06-02 14:16:00,1,0,1,1,0,20429,20429,0,14,1
host-12,10.0.0.89,2026-06-03 12:37:00,1,0,0,0,1,0,0,0,12,1
host-12,10.0.0.89,2026-06-03 22:51:00,1,0,1,1,0,30435,30435,0,22,1
host-12,10.0.0.89,2026-06-04 06:38:00,1,0,1,1,0,28226,28226,0,6,1
host-12,10.0.0.9,2026-06-04 02:00:00,1,0,1,1,0,1864,1864,0,2,1
host-12,10.0.0.90,2026-06-02 23:14:00,1,0,1,1,0,22446,22446,0,23,1
host-12,10.0.0.90,2026-06-03 16:14:00,1,0,0,0,1,0,0,0,16,1
host-12,10.0.0.90,2026-06-04 21:41:00,1,0,1,1,0,46228,46228,0,21,1
host-12,10.0.0.90,2026-06-05 00:03:00,1,0,1,1,0,48270,48270,0,0,1
host-12,10.0.0.90,2026-06-05 02:44:00,1,0,1,1,0,38487,38487,0,2,1
host-12,10.0.0.91,2026-06-01 06:31:00,1,0,1,1,0,11057,11057,0,6,1
host-12,10.0.0.91,2026-06-03 06:04:00,1,0,1,1,0,35195,35195,0,6,1
host-12,10.0.0.91,2026-06-04 11:19:00,1,0,1,1,0,4312,4312,0,11,1
host-12,10.0.0.91,2026-06-05 13:21:00,1,0,1,1,0,49643,49643,0,13,1
host-12,10.0.0.92,2026-06-01 10:48:00,1,0,1,1,0,14020,14020,0,10,1
host-12,10.0.0.92,2026-06-05 17:07:00,1,0,0,0,1,0,0,0,17,1
host-12,10.0.0.93,2026-06-01 20:55:00,1,0,1,1,0,36374,36374,0,20,1
host-12,10.0.0.93,2026-06-05 02:33:00,1,0,1,1,0,45888,45888,0,2,1
host-12,10.0.0.93,2026-06-05 23:42:00,1,0,0,0,1,0,0,0,23,1
host-12,10.0.0.94,2026-06-02 08:43:00,1,0,1,1,0,23335,23335,0,8,1
host-12,10.0.0.95,2026-06-03 01:54:00,1,0,1,1,0,41556,41556,0,1,1
host-12,10.0.0.95,2026-06-04 00:12:00,1,0,1,1,0,31805,31805,0,0,1
host-12,10.0.0.96,2026-06-01 01:03:00,1,0,1,1,0,6277,6277,0,1,1
host-12,10.0.0.96,2026-06-01 03:06:00,1,0,1,1,0,40981,40981,0,3,1
host-12,10.0.0.96,2026-06-04 17:35:00,1,0,1,1,0,44906,44906,0,17,1
host-12,10.0.0.97,2026-06-02 17:07:00,1,0,1,1,0,35319,35319,0,17,1
host-12,10.0.0.97,2026-06-05 14:15:00,1,0,0,0,1,0,0,0,14,1
host-12,10.0.0.98,2026-06-02 01:43:00,1,0,1,1,0,6765,6765,0,1,1
host-12,10.0.0.98,2026-06-04 22:54:00,1,0,0,0,1,0,0,0,22,1
host-12,10.0.0.99,2026-06-03 01:25:00,1,0,1,1,0,7190,7190,0,1,1
host-12,10.0.0.99,2026-06-05 15:56:00,1,0,0,0,1,0,0,0,15,1
host-13,10.0.0.10,2026-06-03 00:08:00,1,0,1,1,0,10241,10241,0,0,1
host-13,10.0.0.100,2026-06-02 10:03:00,1,0,1,1,0,22816,22816,0,10,1
host-13,10.0.0.101,2026-06-02 20:33:00,1,0,0,0,1,0,0,0,20,1
host-13,10.0.0.101,2026-06-03 11:54:00,1,0,1,1,0,15102,15102,0,11,1
host-13,10.0.0.101,2026-06-04 23:39:00,1,0,1,1,0,27873,27873,0,23,1
host-13,10.0.0.104,2026-06-04 03:02:00,1,0,1,1,0,27939,27939,0,3,1
host-13,10.0.0.104,2026-06-05 01:13:00,1,0,1,1,0,31835,31835,0,1,1
host-13,10.0.0.104,2026-06-05 15:04:00,1,0,0,0,1,0,0,0,15,1
host-13,10.0.0.105,2026-06-02 17:34:00,1,0,0,0,1,0,0,0,17,1
host-13,10.0.0.105,2026-06-04 22:41:00,1,0,0,0,1,0,0,0,22,1
host-13,10.0.0.105,2026-06-05 03:40:00,1,0,0,0,1,0,0,0,3,1
host-13,10.0.0.105,2026-06-05 18:57:00,1,0,1,1,0,36135,36135,0,18,1
host-13,10.0.0.106,2026-06-01 10:02:00,1,0,0,0,1,0,0,0,10,1
host-13,10.0.0.106,2026-06-04 17:41:00,1,0,1,1,0,16765,16765,0,17,1
host-13,10.0.0.107,2026-06-02 15:55:00,1,0,1,1,0,43579,43579,0,15,1
host-13,10.0.0.107,2026-06-05 19:21:00,1,0,0,0,1,0,0,0,19,1
host-13,10.0.0.108,2026-06-01 09:47:00,1,0,1,1,0,43113,43113,0,9,1
host-13,10.0.0.108,2026-06-04 06:55:00,1,0,0,0,1,0,0,0,6,1
host-13,10.0.0.11,2026-06-02 07:16:00,1,0,1,1,0,8671,8671,0,7,1
host-13,10.0.0.11,2026-06-05 03:02:00,1,0,1,1,0,49831,49831,0,3,1
host-13,10.0.0.110,2026-06-03 21:26:00,1,0,1,1,0,8921,8921,0,21,1
host-13,10.0.0.111,2026-06-02 17:03:00,1,0,1,1,0,48579,48579,0,17,1
host-13,10.0.0.111,2026-06-05 15:51:00,1,0,1,1,0,3128,3128,0,15,1
host-13,10.0.0.112,2026-06-03 12:23:00,1,0,1,1,0,45343,45343,0,12,1
host-13,10.0.0.112,2026-06-04 04:24:00,1,0,1,1,0,34246,34246,0,4,1
host-13,10.0.0.112,2026-06-04 13:54:00,1,0,1,1,0,39818,39818,0,13,1
host-13,10.0.0.114,2026-06-04 19:05:00,1,0,0,0,1,0,0,0,19,1
host-13,10.0.0.115,2026-06-01 20:34:00,1,0,1,1,0,44454,44454,0,20,1
host-13,10.0.0.116,2026-06-03 07:47:00,1,0,0,0,1,0,0,0,7,1
host-13,10.0.0.117,2026-06-02 15:07:00,1,0,1,1,0,49406,49406,0,15,1
host-13,10.0.0.117,2026-06-05 22:40:00,1,0,1,1,0,46804,46804,0,22,1
host-13,10.0.0.118,2026-06-04 06:26:00,1,0,1,1,0,36685,36685,0,6,1
host-13,10.0.0.119,2026-06-03 18:09:00,1,0,1,1,0,3796,3796,0,18,1
host-13,10.0.0.119,2026-06-04 09:23:00,1,1,0,0,1,0,0,0,9,1
host-13,10.0.0.12,2026-06-01 06:10:00,1,0,0,0,1,0,0,0,6,1
host-13,10.0.0.12,2026-06-05 05:36:00,1,0,1,1,0,18019,18019,0,5,1
host-13,10.0.0.120,2026-06-04 22:35:00,1,0,1,1,0,30247,30247,0,22,1
host-13,10.0.0.121,2026-06-03 07:14:00,1,0,0,0,1,0,0,0,7,1
host-13,10.0.0.122,2026-06-02 00:48:00,1,0,1,1,0,36413,36413,0,0,1
host-13,10.0.0.122,2026-06-05 01:41:00,1,0,1,1,0,27678,27678,0,1,1
host-13,10.0.0.123,2026-06-01 04:44:00,1,0,0,0,1,0,0,0,4,1
host-13,10.0.0.123,2026-06-04 01:40:00,1,0,1,1,0,37470,37470,0,1,1
host-13,10.0.0.123,2026-06-05 08:36:00,1,0,0,0,1,0,0,0,8,1
host-13,10.0.0.124,2026-06-01 12:15:00,1,0,1,1,0,28820,28820,0,12,1
host-13,10.0.0.124,2026-06-02 19:11:00,1,0,1,1,0,27645,27645,0,19,1
host-13,10.0.0.124,2026-06-05 04:08:00,1,0,0,0,1,0,0,0,4,1
host-13,10.0.0.125,2026-06-01 09:28:00,1,0,1,1,0,28993,28993,0,9,1
host-13,10.0.0.125,2026-06-05 09:41:00,1,0,1,1,0,11528,11528,0,9,1
host-13,10.0.0.126,2026-06-04 17:35:00,1,0,1,1,0,43519,43519,0,17,1
host-13,10.0.0.127,2026-06-01 03:29:00,1,0,1,1,0,37395,37395,0,3,1
host-13,10.0.0.127,2026-06-02 03:30:00,1,0,1,1,0,20206,20206,0,3,1
host-13,10.0.0.127,2026-06-04 23:10:00,1,0,0,0,1,0,0,0,23,1
host-13,10.0.0.128,2026-06-02 03:37:00,1,0,1,1,0,7595,7595,0,3,1
host-13,10.0.0.128,2026-06-02 04:35:00,1,0,1,1,0,33958,33958,0,4,1
host-13,10.0.0.128,2026-06-02 19:09:00,1,0,1,1,0,17254,17254,0,19,1
host-13,10.0.0.129,2026-06-03 12:26:00,1,0,0,0,1,0,0,0,12,1
host-13,10.0.0.129,2026-06-03 17:59:00,1,0,0,0,1,0,0,0,17,1
host-13,10.0.0.13,2026-06-01 20:21:00,1,0,1,1,0,37875,37875,0,20,1
host-13,10.0.0.13,2026-06-03 14:16:00,1,1,0,0,1,0,0,0,14,1
host-13,10.0.0.13,2026-06-04 00:34:00,1,0,1,1,0,11870,11870,0,0,1
host-13,10.0.0.13,2026-06-05 13:28:00,1,0,0,0,1,0,0,0,13,1
host-13,10.0.0.13,2026-06-05 22:17:00,1,0,0,0,1,0,0,0,22,1
host-13,10.0.0.130,2026-06-04 20:07:00,1,0,1,1,0,45395,45395,0,20,1
host-13,10.0.0.130,2026-06-05 20:28:00,1,0,1,1,0,43238,43238,0,20,1
host-13,10.0.0.131,2026-06-03 16:36:00,1,0,1,1,0,8708,8708,0,16,1
host-13,10.0.0.132,2026-06-05 09:23:00,1,0,1,1,0,49469,49469,0,9,1
host-13,10.0.0.133,2026-06-01 04:56:00,1,0,1,1,0,16866,16866,0,4,1
host-13,10.0.0.133,2026-06-01 14:43:00,1,0,0,0,1,0,0,0,14,1
host-13,10.0.0.133,2026-06-05 02:13:00,1,0,1,1,0,20839,20839,0,2,1
host-13,10.0.0.133,2026-06-05 18:38:00,1,0,1,1,0,17421,17421,0,18,1
host-13,10.0.0.134,2026-06-01 03:45:00,1,0,1,1,0,18970,18970,0,3,1
host-13,10.0.0.135,2026-06-02 02:47:00,1,0,1,1,0,27440,27440,0,2,1
host-13,10.0.0.135,2026-06-05 14:28:00,1,0,1,1,0,43772,43772,0,14,1
host-13,10.0.0.136,2026-06-02 19:18:00,1,0,0,0,1,0,0,0,19,1
host-13,10.0.0.137,2026-06-01 07:55:00,1,0,1,1,0,6191,6191,0,7,1
host-13,10.0.0.137,2026-06-04 03:42:00,1,0,0,0,1,0,0,0,3,1
host-13,10.0.0.137,2026-06-05 09:23:00,1,0,1,1,0,27819,27819,0,9,1
